decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2020-01-02,BPAC11.SA,BPAC11,equity,BTGP BANCO,UNT     N2,BRBPACUNT006,2020-01-02,76.3,151473115.16666666,60,9962,2061800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,COGN3.SA,COGN3,equity,COGNA ON,ON      NM,BRCOGNACNOR2,2020-01-02,12.2,146042033.2037037,54,31790,12730400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BTOW3.SA,BTOW3,equity,B2W DIGITAL,ON      NM,BRBTOWACNOR8,2020-01-02,65.18,144665093.98333332,60,11446,2529500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SULA11.SA,SULA11,equity,SUL AMERICA,UNT EJ  N2,BRSULACDAM12,2020-01-02,62.33,141777334.83333334,60,19713,3850100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RADL3.SA,RADL3,equity,RAIADROGASIL,ON      NM,BRRADLACNOR0,2020-01-02,114.83,139991815.3,60,6800,1048800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CSNA3.SA,CSNA3,equity,SID NACIONAL,ON,BRCSNAACNOR6,2020-01-02,14.69,138496362.71666667,60,21946,13780900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,UGPA3.SA,UGPA3,equity,ULTRAPAR,ON      NM,BRUGPAACNOR8,2020-01-02,25.6,137601192.36666667,60,23406,9685800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,AZUL4.SA,AZUL4,equity,AZUL,PN      N2,BRAZULACNPR4,2020-01-02,58.8,133625113.01666667,60,9639,1957700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EQTL3.SA,EQTL3,equity,EQUATORIAL,ON      NM,BREQTLACNOR0,2020-01-02,23.55,125930064.61666666,60,16217,4940300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CIEL3.SA,CIEL3,equity,CIELO,ON  EJ  NM,BRCIELACNOR3,2020-01-02,8.57,118404088.76666667,60,16245,14708800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,WEGE3.SA,WEGE3,equity,WEG,ON  EJ  NM,BRWEGEACNOR0,2020-01-02,35.24,114227477.38333334,60,12888,2938000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BRML3.SA,BRML3,equity,BR MALLS PAR,ON      NM,BRBRMLACNOR9,2020-01-02,18.22,112695001.26666667,60,19689,6441200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,USIM5.SA,USIM5,equity,USIMINAS,PNA     N1,BRUSIMACNPA6,2020-01-02,9.7,111226012.61666666,60,16872,16086300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CVCB3.SA,CVCB3,equity,CVC BRASIL,ON  EJ  NM,BRCVCBACNOR1,2020-01-02,44.71,110214118.38333334,60,12561,2520000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,YDUQ3.SA,YDUQ3,equity,YDUQS PART,ON      NM,BRYDUQACNOR3,2020-01-02,46.75,109187290.05,60,13923,3274500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TOTS3.SA,TOTS3,equity,TOTVS,ON  EJ  NM,BRTOTSACNOR8,2020-01-02,69.15,106603580.38333334,60,16436,3650200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CCRO3.SA,CCRO3,equity,CCR SA,ON      NM,BRCCROACNOR2,2020-01-02,19.0,106151137.91666667,60,15234,5363300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LAME4.SA,LAME4,equity,LOJAS AMERIC,PN      N1,BRLAMEACNPR6,2020-01-02,26.8,105512317.53333333,60,13105,4675900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,QUAL3.SA,QUAL3,equity,QUALICORP,ON      NM,BRQUALACNOR6,2020-01-02,39.2,101657999.83333333,60,14678,3780700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BBSE3.SA,BBSE3,equity,BBSEGURIDADE,ON      NM,BRBBSEACNOR5,2020-01-02,38.1,101612856.8,60,14110,3930900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PCAR4.SA,PCAR4,equity,P.ACUCAR-CBD,PN      N1,BRPCARACNPR0,2020-01-02,89.8,101021712.43333334,60,6630,975100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CMIG4.SA,CMIG4,equity,CEMIG,PN  EJ  N1,BRCMIGACNPR3,2020-01-02,13.88,99770281.68333334,60,23613,8348000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CYRE3.SA,CYRE3,equity,CYRELA REALT,ON      NM,BRCYREACNOR7,2020-01-02,31.11,96990498.25,60,19300,4995800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MRVE3.SA,MRVE3,equity,MRV,ON      NM,BRMRVEACNOR2,2020-01-02,22.2,96250691.91666667,60,15771,4039800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,OIBR3.SA,OIBR3,equity,OI,ON      N1,BROIBRACNOR1,2020-01-02,0.86,94641853.26666667,60,37172,100124800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BBDC3.SA,BBDC3,equity,BRADESCO,ON  EJ  N1,BRBBDCACNOR1,2020-01-02,35.44,91834536.28333333,60,11468,2820100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ELET6.SA,ELET6,equity,ELETROBRAS,PNB     N1,BRELETACNPB7,2020-01-02,38.71,90116025.01666667,60,10662,2431500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GOAU4.SA,GOAU4,equity,GERDAU MET,PN      N1,BRGOAUACNPR8,2020-01-02,9.68,88321262.8,60,15268,11988800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CSAN3.SA,CSAN3,equity,COSAN,ON      NM,BRCSANACNOR6,2020-01-02,71.71,87367471.1,60,9097,1351500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MULT3.SA,MULT3,equity,MULTIPLAN,ON  EJ  N2,BRMULTACNOR5,2020-01-02,33.55,83478008.41666667,60,14350,2378100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VIVT4.SA,VIVT4,equity,TELEF BRASIL,PN  EDJ,BRVIVTACNPR7,2020-01-02,57.21,79687155.51666667,60,9189,1682000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MRFG3.SA,MRFG3,equity,MARFRIG,ON      NM,BRMRFGACNOR0,2020-01-02,10.06,79409893.48333333,60,27962,14753600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SANB11.SA,SANB11,equity,SANTANDER BR,UNT,BRSANBCDAM13,2020-01-02,50.93,77239684.83333333,60,11945,2428000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BRKM5.SA,BRKM5,equity,BRASKEM,PNA     N1,BRBRKMACNPA4,2020-01-02,30.4,74979691.93333334,60,11970,2719200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,KLBN11.SA,KLBN11,equity,KLABIN S/A,UNT EJ  N2,BRKLBNCDAM18,2020-01-02,18.76,72316976.9,60,13561,3878700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ENGI11.SA,ENGI11,equity,ENERGISA,UNT     N2,BRENGICDAM16,2020-01-02,54.23,70848782.33333333,60,5800,1059500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CPFE3.SA,CPFE3,equity,CPFL ENERGIA,ON      NM,BRCPFEACNOR0,2020-01-02,35.21,70246808.88333334,60,5706,1267000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CRFB3.SA,CRFB3,equity,CARREFOUR BR,ON      NM,BRCRFBACNOR2,2020-01-02,23.93,63697922.083333336,60,12135,3206400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TIMP3.SA,TIMP3,equity,TIM PART S/A,ON      NM,BRTIMPACNOR1,2020-01-02,15.77,62202144.81666667,60,16121,8256700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HYPE3.SA,HYPE3,equity,HYPERA,ON  EJ  NM,BRHYPEACNOR0,2020-01-02,36.0,61071699.88333333,60,8269,1573400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,IGTA3.SA,IGTA3,equity,IGUATEMI,ON      NM,BRIGTAACNOR5,2020-01-02,54.5,60351654.583333336,60,12012,1911800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EGIE3.SA,EGIE3,equity,ENGIE BRASIL,ON      NM,BREGIEACNOR9,2020-01-02,52.0,58801605.416666664,60,6533,1135700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CPLE6.SA,CPLE6,equity,COPEL,PNB EJ  N1,BRCPLEACNPB9,2020-01-02,68.68,58264334.43333333,60,4145,805900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BEEF3.SA,BEEF3,equity,MINERVA,ON      NM,BRBEEFACNOR6,2020-01-02,12.57,57479729.06666667,60,11187,5777900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EZTC3.SA,EZTC3,equity,EZTEC,ON      NM,BREZTCACNOR0,2020-01-02,52.83,57197544.55,60,6816,1304800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ENEV3.SA,ENEV3,equity,ENEVA,ON      NM,BRENEVACNOR8,2020-01-02,43.86,55842492.46666667,60,9335,1831700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HGTX3.SA,HGTX3,equity,CIA HERING,ON      NM,BRHGTXACNOR9,2020-01-02,34.56,55792695.68333333,60,8868,1830500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ENBR3.SA,ENBR3,equity,ENERGIAS BR,ON  EJ  NM,BRENBRACNOR2,2020-01-02,21.91,53217996.36666667,60,13806,3070700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LIGT3.SA,LIGT3,equity,LIGHT S/A,ON      NM,BRLIGTACNOR2,2020-01-02,23.9,51978438.88333333,60,11208,4385000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ALSO3.SA,ALSO3,equity,ALIANSCSONAE,ON      NM,BRALSOACNOR5,2020-01-02,50.01,51410683.78333333,60,6473,1627800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,NEOE3.SA,NEOE3,equity,NEOENERGIA,ON      NM,BRNEOEACNOR3,2020-01-02,24.6,48500914.7,60,6598,1987000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SAPR11.SA,SAPR11,equity,SANEPAR,UNT EJ  N2,BRSAPRCDAM13,2020-01-02,100.84,48265358.36666667,60,2758,394800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VIVA3.SA,VIVA3,equity,VIVARA S.A.,ON  EJ  NM,BRVIVAACNOR0,2020-01-02,29.18,48111498.78181818,55,2669,778100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BRAP4.SA,BRAP4,equity,BRADESPAR,PN  EJ  N1,BRBRAPACNPR2,2020-01-02,38.03,47510513.88333333,60,9788,2353800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MDIA3.SA,MDIA3,equity,M.DIASBRANCO,ON  EJ  NM,BRMDIAACNOR7,2020-01-02,39.3,46845851.083333336,60,7490,1443300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BIDI11.SA,BIDI11,equity,BANCO INTER,UNT EJ  N2,BRBIDICDAXX3,2020-01-02,45.9,46735476.6,60,3935,1497600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CSMG3.SA,CSMG3,equity,COPASA,ON      NM,BRCSMGACNOR5,2020-01-02,67.82,45442267.86666667,60,2450,417000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,FLRY3.SA,FLRY3,equity,FLEURY,ON      NM,BRFLRYACNOR5,2020-01-02,31.02,45130955.18333333,60,8687,1759800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EMBR3.SA,EMBR3,equity,EMBRAER,ON      NM,BREMBRACNOR4,2020-01-02,20.2,44939172.65,60,16711,3271300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LINX3.SA,LINX3,equity,LINX,ON      NM,BRLINXACNOR0,2020-01-02,37.54,44652752.733333334,60,4489,943500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ECOR3.SA,ECOR3,equity,ECORODOVIAS,ON      NM,BRECORACNOR8,2020-01-02,16.3,43423810.03333333,60,8346,2366600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TAEE11.SA,TAEE11,equity,TAESA,UNT     N2,BRTAEECDAM10,2020-01-02,30.96,42807200.35,60,9613,1949700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LCAM3.SA,LCAM3,equity,LOCAMERICA,ON  EJ  NM,BRLCAMACNOR3,2020-01-02,23.19,39677461.916666664,60,10545,4351800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PSSA3.SA,PSSA3,equity,PORTO SEGURO,ON      NM,BRPSSAACNOR7,2020-01-02,64.14,38960862.21666667,60,2580,437500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SMLS3.SA,SMLS3,equity,SMILES,ON  EJ  NM,BRSMLSACNOR1,2020-01-02,39.99,38809355.416666664,60,5874,1175600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CEAB3.SA,CEAB3,equity,CEA MODAS,ON  EJ  NM,BRCEABACNOR1,2020-01-02,18.1,38386432.325581394,43,3432,1102600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BIDI4.SA,BIDI4,equity,BANCO INTER,PN  EJ  N2,BRBIDIACNPR0,2020-01-02,15.7,37502330.266666666,60,7854,2727700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TRPL4.SA,TRPL4,equity,TRAN PAULIST,PN      N1,BRTRPLACNPR1,2020-01-02,22.77,37177195.5,60,4870,1381700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CESP6.SA,CESP6,equity,CESP,PNB     N1,BRCESPACNPB4,2020-01-02,32.54,35124532.93333333,60,4017,912700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ARZZ3.SA,ARZZ3,equity,AREZZO CO,ON      NM,BRARZZACNOR3,2020-01-02,63.91,34172345.36666667,60,3008,529300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,PRIO3.SA,PRIO3,equity,PETRORIO,ON      NM,BRPRIOACNOR1,2020-01-02,35.78,33699827.3,60,5988,1863500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ALPA4.SA,ALPA4,equity,ALPARGATAS,PN      N1,BRALPAACNPR7,2020-01-02,32.58,33622229.93333333,60,7064,1355800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BPAN4.SA,BPAN4,equity,BANCO PAN,PN      N1,BRBPANACNPR1,2020-01-02,10.88,32627027.883333333,60,8191,3945300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,RAPT4.SA,RAPT4,equity,RANDON PART,PN  EJ  N1,BRRAPTACNPR4,2020-01-02,14.3,32589645.45,60,11366,3460300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CNTO3.SA,CNTO3,equity,CENTAURO,ON      NM,BRCNTOACNOR5,2020-01-02,37.43,32290146.583333332,60,5260,1312600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BRPR3.SA,BRPR3,equity,BR PROPERT,ON      NM,BRBRPRACNOR9,2020-01-02,14.7,31951269.4,60,8347,1982700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TEND3.SA,TEND3,equity,TENDA,ON      NM,BRTENDACNOR4,2020-01-02,31.48,31721257.033333335,60,3909,786400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,DTEX3.SA,DTEX3,equity,DURATEX,ON      NM,BRDTEXACNOR3,2020-01-02,17.34,29666870.583333332,60,8792,2690800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LAME3.SA,LAME3,equity,LOJAS AMERIC,ON      N1,BRLAMEACNOR9,2020-01-02,20.49,27358299.2,60,5563,1623300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MOVI3.SA,MOVI3,equity,MOVIDA,ON      NM,BRMOVIACNOR0,2020-01-02,19.58,27304982.416666668,60,5757,1902300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ODPV3.SA,ODPV3,equity,ODONTOPREV,ON  EJ  NM,BRODPVACNOR4,2020-01-02,17.01,26724954.2,60,4212,935400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BRSR6.SA,BRSR6,equity,BANRISUL,PNB     N1,BRBRSRACNPB4,2020-01-02,22.24,24812552.633333333,60,3394,844800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BMGB4.SA,BMGB4,equity,BANCO BMG,PN  EJ  N1,BRBMGBACNPR0,2020-01-02,9.59,24483928.714285713,21,5373,2710100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GFSA3.SA,GFSA3,equity,GAFISA,ON      NM,BRGFSAACNOR3,2020-01-02,9.71,24441292.1,60,10578,10833100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MYPK3.SA,MYPK3,equity,IOCHP-MAXION,ON      NM,BRMYPKACNOR7,2020-01-02,23.69,23866044.483333334,60,6894,1542000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TCSA3.SA,TCSA3,equity,TECNISA,ON      NM,BRTCSAACNOR3,2020-01-02,1.95,23826615.0,60,13820,32808600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,EVEN3.SA,EVEN3,equity,EVEN,ON      NM,BREVENACNOR8,2020-01-02,16.25,23306473.983333334,60,7656,1497800,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,AMAR3.SA,AMAR3,equity,LOJAS MARISA,ON      NM,BRAMARACNOR4,2020-01-02,13.46,22559555.7,60,5077,1667200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,POSI3.SA,POSI3,equity,POSITIVO TEC,ON      NM,BRPOSIACNOR9,2020-01-02,10.16,21121546.25,60,2190,831500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,POMO4.SA,POMO4,equity,MARCOPOLO,PN      N2,BRPOMOACNPR7,2020-01-02,4.53,21119737.333333332,60,29781,12840700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,JHSF3.SA,JHSF3,equity,JHSF PART,ON  ED  NM,BRJHSFACNOR2,2020-01-02,7.6,20942006.85,60,9290,6707700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SLCE3.SA,SLCE3,equity,SLC AGRICOLA,ON      NM,BRSLCEACNOR2,2020-01-02,25.99,20441961.666666668,60,4113,1082300,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LOGN3.SA,LOGN3,equity,LOG-IN,ON      NM,BRLOGNACNOR3,2020-01-02,22.53,20320023.55,60,5619,1991000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ALUP11.SA,ALUP11,equity,ALUPAR,UNT     N2,BRALUPCDAM15,2020-01-02,28.65,20254425.5,60,2464,431000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,HBOR3.SA,HBOR3,equity,HELBOR,ON      NM,BRHBORACNOR3,2020-01-02,4.6,19322061.166666668,60,8022,7787200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,STBP3.SA,STBP3,equity,SANTOS BRP,ON      NM,BRSTBPACNOR3,2020-01-02,8.27,18283421.983333334,60,6997,2569000,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TRIS3.SA,TRIS3,equity,TRISUL,ON      NM,BRTRISACNOR4,2020-01-02,15.65,18250023.816666666,60,6741,1983400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,OMGE3.SA,OMGE3,equity,OMEGA GER,ON      NM,BROMGEACNOR0,2020-01-02,39.3,18072658.6,60,3925,1252700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CMIG3.SA,CMIG3,equity,CEMIG,ON  EJ  N1,BRCMIGACNOR6,2020-01-02,15.54,17533194.733333334,60,3108,3070400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,BKBR3.SA,BKBR3,equity,BK BRASIL,ON      NM,BRBKBRACNOR4,2020-01-02,17.35,17475847.466666665,60,4373,918500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SMTO3.SA,SMTO3,equity,SAO MARTINHO,ON      NM,BRSMTOACNOR3,2020-01-02,24.0,17474478.733333334,60,3849,599100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ITUB3.SA,ITUB3,equity,ITAUUNIBANCO,ON  ED  N1,BRITUBACNOR4,2020-01-02,32.6,16267973.683333334,60,3125,820400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TIET11.SA,TIET11,equity,AES TIETE E,UNT     N2,BRTIETCDAM15,2020-01-02,15.74,16123303.966666667,60,13771,3525500,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SEER3.SA,SEER3,equity,SER EDUCA,ON      NM,BRSEERACNOR5,2020-01-02,28.4,14708264.55,60,3715,679200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GUAR3.SA,GUAR3,equity,GUARARAPES,ON  EJ,BRGUARACNOR4,2020-01-02,24.48,14636460.166666666,60,4707,781900,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TUPY3.SA,TUPY3,equity,TUPY,ON      NM,BRTUPYACNOR1,2020-01-02,25.35,13394400.95,60,3589,787700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SQIA3.SA,SQIA3,equity,SINQIA,ON      NM,BRSQIAACNOR6,2020-01-02,24.6,13218262.066666666,60,5540,1340200,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,GRND3.SA,GRND3,equity,GRENDENE,ON      NM,BRGRNDACNOR3,2020-01-02,12.3,12580277.166666666,60,6036,1179400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,TGMA3.SA,TGMA3,equity,TEGMA,ON      NM,BRTGMAACNOR7,2020-01-02,38.73,12018519.933333334,60,2074,286100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,CAML3.SA,CAML3,equity,CAMIL,ON      NM,BRCAMLACNOR3,2020-01-02,9.2,11190194.266666668,60,4363,1470100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ABCB4.SA,ABCB4,equity,ABC BRASIL,PN  EJ  N2,BRABCBACNPR4,2020-01-02,20.3,11140646.366666667,60,3979,870400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,ENAT3.SA,ENAT3,equity,ENAUTA PART,ON      NM,BRENATACNOR0,2020-01-02,17.09,10859643.533333333,60,4392,1240700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,DIRR3.SA,DIRR3,equity,DIRECIONAL,ON      NM,BRDIRRACNOR0,2020-01-02,15.51,10818609.85,60,5910,1205700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MEAL3.SA,MEAL3,equity,IMC S/A,ON      NM,BRMEALACNOR9,2020-01-02,8.87,10564047.766666668,60,3805,1285600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,SAPR4.SA,SAPR4,equity,SANEPAR,PN  EJ  N2,BRSAPRACNPR6,2020-01-02,20.45,10484702.883333333,60,3063,919100,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,JSLG3.SA,JSLG3,equity,JSL,ON      NM,BRJSLGACNOR2,2020-01-02,29.45,10454458.05,60,7343,1686400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,MILS3.SA,MILS3,equity,MILLS,ON      NM,BRMILSACNOR2,2020-01-02,10.12,9522556.95,60,3307,1462600,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,LOGG3.SA,LOGG3,equity,LOG COM PROP,ON      NM,BRLOGGACNOR7,2020-01-02,32.35,9336552.8,60,1934,349700,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
2020-01-02,VLID3.SA,VLID3,equity,VALID,ON      NM,BRVLIDACNOR5,2020-01-02,17.04,9251068.533333333,60,2548,672400,B3 COTAHIST official annual file; last trading session 2020-01-02; 60-session average traded value,2020
